 smile id
171 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NC2=C(N)C=C(C)C(C)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L7168
172 OCC1CN(C2=NC(NCCSCC3=C(Cl)C=CC=C3Cl)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37624
173 C[C@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C1=CC=C(Br)C=C1 L49792
174 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1 L61911
175 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=CC=N2=O)=N1 L40407
176 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC2=CC=CC(Cl)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L27520
177 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1Cl L53252
178 CN(CC1=CC=C(Cl)C=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L53382
179 COC1=CC(CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=C(OC)C=C1 L37543
180 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=C3C=CC=CC3=CC=C2)=N1 L59607
181 C[C@H](N(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1 L55552
182 CC1(C)C2CC1C(CNC1=NC(NC3(CCSCC3)C(O)=O)=NC(=N1)N1CC(CO)OC3=CC=CC=C13)CC2 L37447
183 OC(=O)CCCC1CCN(CC1)C1=NC(NC2=CC=CC(=C2)C2=CC=CC=C2)=NC(=N1)N1CCN(CC1)C1=CC=C(C=N1)C(F)(F)F L23155
184 OCC1CN(C2=NC(NCCSCC3=CC=CO3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37457
185 CCN(CC1=CC=C(C)C=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L38103
186 CC(C)CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CC(CO)OC2=CC=CC=C12 L37521
187 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C L55339
188 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCN(CC1)C1=CC=CC=C1C L43094
189 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCC2=C(C)C=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L92581
190 CCCN(CCC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L49216
191 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1Cl L53060
192 OCC1CN(C2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N2CCN(CC2)C2=CC=C(C=N2)C(F)(F)F)C2=CC=CC=C2O1 L37555
193 C[C@@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C1=CC=C2C=CC=CC2=C1 L50560
194 CCN(CC1=CC=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L88000
195 OCC1CN(C2=NC(NCC3=CC=C(OC4=CC=CC=C4)C=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L591
196 CN(C)CCCN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CC(CO)OC2=CC=CC=C12 L37525
197 OCC1CN(C2=NC(NCCC3=CC=CC(=C3)C(F)(F)F)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L733
198 CN(CC1=CC=CC(C)=C1)C1=NC(=NC(NC2=CC=CC=N2=O)=N1)N1CCC(CCCC(O)=O)CC1 L3588
199 OCC1CN(C2=NC(NCCC3=CC=CC=C3F)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37603
200 OCC1CN(C2=NC(NC3CCN(CC4=CC=CC=C4)CC3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37563
201 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCCCC1C1=CC=CN=C1 L40599
202 COC[C@H](CC1=CC=CC=C1)NC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L94722
203 CC1=CC(CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=C(C)O1 L37465
204 OCC1CN(C2=NC(NCC3=CC=CC(=C3)C3=CC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37571
205 OCC1CN(C2=NC(NCC(C3=CC=CC=C3)C3=CC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37596
206 CN(CC1=CC=CC=C1Cl)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52868
207 COC1=CC=CC(=C1)[C@@H](C)NC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F L53194
208 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(OC3=CC=C(N)C=C3)C=C2)=N1 L61504
209 OCC1CN(C2=NC(NCC(O)C3=CC=CN=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37621
210 CN(C)CCNC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CC(CO)OC2=CC=CC=C12 L37524
211 COC1=CC=CC=C1CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCCCC1C1=CC=CN=C1 L40583
212 OCC1CN(C2=NC(NCC3=CC=C(F)C=C3Cl)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37584
213 CCCCN(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L46912
214 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C3C=CC=CC3=CC=C2)=N1 L63639
215 CC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1)N1CCC(CCCC(O)=O)CC1 L25003
216 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(=C2)C(F)(F)F)=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=N1 L27437
217 CCN(CC1=CC=CC=C1)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L51261
218 CCN(CCOC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L51904
219 CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L51138
220 OCC1CN(C2=NC(NCCC3=CC=CC=C3OC3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L590
221 C[C@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1 L49984
222 CC(C)CN(CC(C)C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L47488
223 OCC1CN(C2=NC(NCCC3=CC=CC=C3Cl)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37599
224 CCCN(CC1CC1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L48640
225 NC1=CC(Cl)=C(Cl)C=C1NC1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L25131
226 CCCN(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L48064
227 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(OC(F)(F)F)=C2)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L30507
228 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L55362
229 OCC1CN(C2=NC(NCCSCC3=C(F)C=CC=C3Cl)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37625
230 OCC1CN(C2=NC(N[C@H]3CCCC[C@@H]3OCC3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L637
231 CCCN(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L48087
232 CCOC1=CC=CC=C1CNC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CC(CO)OC2=CC=CC=C12 L37498
233 CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1Cl L51140
234 CN(CC1=CC=CC=C1Cl)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCN(CC1)C1=CC=CC=C1C L43076
235 OCC1CN(C2=NC(NCCCC3=CC=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37616
236 COC1=CC=CC=C1N1CCN(CC1)C1=NC(=NC(NC2=CC=C(C=C2)N2C=CC=C2)=N1)N1CCC(CCCC(O)=O)CC1 L24100
237 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC(CC2=CC=CC=C2)C2=CC=CC=C2)=N1 L69952
238 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=CC(Cl)=C2)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L27627
239 OCC1CN(C2=NC(NCCC3=CC=CS3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37609
240 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=N1 L72854
241 CN(C)CCN(CC1=CC=CC=C1)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L55485
242 N[C@H]([C@@H](NC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1 L52989
243 CC(C)CN(CC(C)C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L47511
244 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC=C)CC=C L49024
245 CCN(CC1=CC(C)=CC=C1)C1=NC(NCCC2=CNC3=C2C=C(C)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16159
246 CC1(C)OC[C@H](CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(N[C@H]([C@@H](N)C3=CC=CC=C3)C3=CC=CC=C3)=N2)O1 L72816
247 CCCCN(C)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L46935
248 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=C(F)C=CC(F)=C2F)=N1 L69184
249 COC1=CC=C(OC)C(CCNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=C1 L37550
250 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(NC2(CCSCC2)C(O)=O)=N1 L43179
251 CN(C)CCN(CC1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F L53270
252 CN(C)C1=CC=CC(NC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=C1 L37509
253 COC1=CC=CC(CN(C)C2=NC(=NC(NC3=CC=CC=N3=O)=N2)N2CCC(CCCC(O)=O)CC2)=C1 L3526
254 COC1=CC(CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=CC=C1 L37536
255 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(=N1)N(C)CC1=CC(Cl)=CC=C1)C(O)=O L96450
256 COC1=CC=CC(OC)=C1CNC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L57088
257 CC(NC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F)C(O)C1=CC=CC=C1 L53241
258 COC1=CC2=C(NC=C2CCNC2=NC(=NC(=N2)N2CC(CO)OC3=CC=CC=C23)N2CCC(CCCC(O)=O)CC2)C=C1 L667
259 CCN(CCOC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L51927
260 CCCCN(CCCC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L47622
261 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC=C)C1CCCCC1 L48471
262 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC2=CC=CC(Cl)=C2)=N1 L64384
263 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(=N1)N1CC(CO)OC2=CC=CC=C12)N1CCC(CCCC(O)=O)CC1 L640
264 CCCN(CCC)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L49239
265 C[C@@H](CNC1=NC(NC2=C3C=CC=CC3=CC=C2)=NC(=N1)N(C)CC1=CC=CN=C1)C(O)=O L96457
266 CC1=CC(CCNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=CC=C1 L37474
267 C[C@@H](NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1)C1=CC=C2C=CC=CC2=C1 L50562
268 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NC2=CC=C(OC3=CC=C(N)C=C3)C=C2)=N1)N1CCC(CCCC(O)=O)CC1 L24640
269 OCC1CN(C2=NC(=NC(=N2)N2CCC(CCCC(O)=O)CC2)N2CCC(O)(CC2)C2=CC=C(Cl)C=C2)C2=CC=CC=C2O1 L767
270 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C L53035
271 NC1=CC(Cl)=C(Cl)C=C1NC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N1CCN(CC2=CC=CC=C2)CC1 L24983
272 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=C3C=CC=CC3=CC=C2)=N1 L59584
273 N[C@H]([C@@H](NC1=NC(=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=CC=C1)C1=CC=CC=C1 L25149
274 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=CC=N2=O)=N1 L40386
275 COC1=CC2=C(C=C1)C(CCNC1=NC(NC3(CCSCC3)C(O)=O)=NC(=N1)N1CC(CO)OC3=CC=CC=C13)=CN2 L37530
276 OCC1CN(C2=NC(NCCC3=CC=C(OC4=CC=CC=C4)C=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L742
277 CN(CC1=CC(Cl)=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52866
278 CN(CCC(O)C1=CC=CC=C1)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(CC=C)C1CCCC1 L48279
279 CCC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C1=CC=CC=C1 L37888
280 NC1=CC(Cl)=C(Cl)C=C1NC1=NC(N[C@H]2C[C@@H]2C2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L25147
281 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C(C)C(Br)=C2)=N1 L43840
282 OCC1CN(C2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N2CCNCC2)C2=CC=CC=C2O1 L37461
283 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=CC=C3C=CC=CC3=C2)=N1 L63232
284 CC1CCC(C)N1C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CC(CO)OC2=CC=CC=C12 L37485
285 OCC1CN(C2=NC(NCC3=CC(OC(F)F)=CC=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37453
286 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6315
287 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=C(C)C=CC(I)=C2)=N1 L40000
288 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C L53227
289 CC(NC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1)C(O)C1=CC=CC=C1 L52290
290 OCC1CN(C2=NC(NCC3=CC(I)=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L716
291 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6317
292 OCC1CN(C2=NC(NCCC3=CC=CC(=C3)C(F)(F)F)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37597
293 CCN(CC1=CC(C)=CC=C1)C1=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L16299
294 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1OC L53063
295 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(=NC(NCC2=CC=C(OC(F)(F)F)C=C2)=N1)N1CCC(CCCC(O)=O)CC1 L31936
296 OCC1CN(C2=NC(NCCC3=CNC=N3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37614
297 NC1=CC(Cl)=C(Cl)C=C1NC1=NC(NCCC2=CC=CC(=C2)C(F)(F)F)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L25117
298 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(C=C2)C(F)(F)F)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L27243
299 COC1=CC=CC2=C1NC=C2CCNC1=NC(NCCC2=C(C)C=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L92577
300 COC1=CC=CC2=C1NC=C2CCNC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L55767
301 CC(NC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1)C(O)C1=CC=CC=C1 L89154
302 COC1=CC(CCNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=CC=C1 L37532
303 CCCCN(CC1=CC=CC=C1)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC2(CCSCC2)C(O)=O)=N1 L47421
304 COC1=CC=CC2=C1NC=C2CCNC1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CCC(O)C1=CC=CC=C1 L92631
305 OCC1CN(C2=NC(NCCC3=CC=C(Cl)C(Cl)=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37607
306 OCC1CN(C2=NC(NCC3=CC=CO3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37586
307 COC1=CC=C(NC2=NC(=NC(NC3(CCSCC3)C(O)=O)=N2)N(C)CC2=CC=CC3=C2C=CC=C3)C=C1Cl L57472
308 COC1=CC=CC=C1CNC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CC(CO)OC2=CC=CC=C12 L37538
309 C[C@@H](CNC1=NC(NC2=CC(Cl)=C(Cl)C=C2N)=NC(=N1)N(C)CC1=CC=CC2=C1C=CC=C2)C(O)=O L98752
310 C[C@@H](CNC1=NC(=NC(NCCC2=CNC3=C2C=C(Cl)C=C3)=N1)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74476
311 CN(CC1=CC=C(Cl)C=C1)C1=NC(=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1)N1CCC(CCCC(O)=O)CC1 L25027
312 CN(C)CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC=C1Cl L55364
313 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NC2=C(N)C=C(C)C(C)=C2)=N1 L44032
314 CN(CCC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N(C)CC1=CC=CC2=C1C=CC=C2 L54400
315 OC(=O)CCCC1CCN(CC1)C1=NC(NCC2=CC=C(Cl)C(=C2)C(F)(F)F)=NC(NCCC2=CNC3=C2C=C(Br)C=C3)=N1 L2091
316 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N(C)CC1=CC(Cl)=CC=C1 L89922
317 OCC1CN(C2=NC(NCCC3=C(Cl)C=CC=C3Cl)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37601
318 CCCC1=CC=C(NC2=NC(NCC3=C(Cl)C=CC=C3OC3=CC=CC=C3)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C=C1 L8212
319 OC(=O)CCCC1CCN(CC1)C1=NC(=NC(NCC2=C(Cl)C=CC=C2OC2=CC=CC=C2)=N1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L16084
320 C[C@@H](CNC1=NC(=NC(=N1)N(C)CC1=CC=CC(C)=C1)N1CC(CO)OC2=CC=CC=C12)C(O)=O L74436
321 COC1=CC=CC=C1CN(C)C1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N(C)CC1=CC=CC(=C1)C(F)(F)F L53255
322 OC(=O)C1(CCSCC1)NC1=NC(=NC(=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1 L52991
323 CCN(CC1=CC=CC=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1 L51263
324 CN(CC1=CC=CC(=C1)C(F)(F)F)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(O)(CC1)C1=CC=C(Cl)C=C1 L53375
325 COC1=CC=CC2=C1NC=C2CCNC1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCN(CC1)C1=CC=CC=C1C L55723
326 CN(CC1=CC=CC=C1Cl)C1=NC(=NC(NC2=CC(Cl)=C(Cl)C=C2N)=N1)N1CCC(CCCC(O)=O)CC1 L25028
327 CN(CC1=CC(Cl)=CC=C1)C1=NC(=NC(NC2=C(N)C=C(C)C(C)=C2)=N1)N1CCC(CCCC(O)=O)CC1 L7170
328 CC1=CC=CC=C1N1CCN(CC1)C1=NC(NCC2=C(Cl)C=CC=C2OC2=CC=CC=C2)=NC(=N1)N1CCC(CCCC(O)=O)CC1 L6292
329 COC1=CC=CC=C1CCNC1=NC(NC2(CCSCC2)C(O)=O)=NC(=N1)N1CCCCC1C1=CC=CN=C1 L40605
330 COC1=CC=CC2=C1NC=C2CCNC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N1CCN(CC1)C1=CC=CC=C1C L18859
331 CN(CC1=CC=C(F)C=C1)C1=NC(=NC(NC2(CCSCC2)C(O)=O)=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L53574
332 CN(CC1=CC=CC2=C1C=CC=C2)C1=NC(NC2(CCSCC2)C(O)=O)=NC(NCC(Cl)CCCCl)=N1 L71296
333 CCN(CC1=CC(C)=CC=C1)C1=NC(=NC(NC[C@H](C)C(O)=O)=N1)N1CCC(CC1)C1=NOC2=C1C=C(F)C=C2 L89862
334 OCC1CN(C2=NC(NCCC3=CC=C(OC4=CC=CC=C4)C=C3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37606
335 OCC1CN(C2=NC(NCCC3=CNC4=C3C=CC=C4)=NC(=N2)N2CCC(CCCC(O)=O)CC2)C2=CC=CC=C2O1 L746
336 C[C@@H](NC1=NC(NCCC2=CNC3=C2C=C(OCC2=CC=CC=C2)C=C3)=NC(=N1)N1CCC(CCCC(O)=O)CC1)C1=CC=C(Br)C=C1 L15725
337 OCC1CN(C2=NC(NCC3CN(CC4=CC=CC=C4)CCO3)=NC(NC3(CCSCC3)C(O)=O)=N2)C2=CC=CC=C2O1 L37590
338 CCN(CC1=CC(C)=CC=C1)C1=NC(N[C@H]([C@@H](N)C2=CC=CC=C2)C2=CC=CC=C2)=NC(NC[C@H](C)C(O)=O)=N1 L90045
339 CC1=CC=CC(CNC2=NC(NC3(CCSCC3)C(O)=O)=NC(=N2)N2CC(CO)OC3=CC=CC=C23)=C1 L37478
340 COC1=CC=CC(OC)=C1CNC1=NC(=NC(=N1)N1CCC(CCCC(O)=O)CC1)N1CCN(CC1)C1=CC=CC=C1C L20203
